unix,date,symbol,open,high,low,close,Volume BTC,volume
1699261200,2023-11-06 09:00:00,BTC/USDT,34971,35108,34945,35108,0.22915946,8045.33032168
1699257600,2023-11-06 08:00:00,BTC/USDT,34919,34919,34864,34893,0.12983377,4530.28973661
1699254000,2023-11-06 07:00:00,BTC/USDT,34866,34913,34822,34882,0.09546538,3330.02338516
1699250400,2023-11-06 06:00:00,BTC/USDT,34816,34869,34793,34832,0.04372982,1523.19709024
1699246800,2023-11-06 05:00:00,BTC/USDT,34876,34876,34750,34807,0.50401075,17543.10217525
1699243200,2023-11-06 04:00:00,BTC/USDT,35002,35002,34842,34842,0.08522466,2969.39760372
1699239600,2023-11-06 03:00:00,BTC/USDT,34916,34980,34839,34980,0.23268618,8139.3625764
1699236000,2023-11-06 02:00:00,BTC/USDT,34900,34939,34844,34893,0.11555384,4032.0201391200003
1699232400,2023-11-06 01:00:00,BTC/USDT,35110,35113,34886,34886,0.03421305,1193.5564623
1699228800,2023-11-06 00:00:00,BTC/USDT,34998,35069,34917,35031,0.18529599,6491.10382569
1699225200,2023-11-05 23:00:00,BTC/USDT,35100,35354,35011,35011,1.43269252,50159.99781772
1699221600,2023-11-05 22:00:00,BTC/USDT,34668,34916,34668,34889,0.40166235,14013.59772915
1699218000,2023-11-05 21:00:00,BTC/USDT,34987,34987,34457,34650,1.92553874,66719.917341
1699214400,2023-11-05 20:00:00,BTC/USDT,35029,35041,35020,35020,0.03433526,1202.4208052
1699210800,2023-11-05 19:00:00,BTC/USDT,35082,35086,35032,35041,0.00993606,348.16947846
1699207200,2023-11-05 18:00:00,BTC/USDT,35078,35078,35010,35026,0.06433612,2253.43693912
1699203600,2023-11-05 17:00:00,BTC/USDT,34970,35250,34970,35174,0.02389298,840.41167852
1699200000,2023-11-05 16:00:00,BTC/USDT,34913,34952,34910,34952,0.01692432,591.53883264
1699196400,2023-11-05 15:00:00,BTC/USDT,34900,34921,34831,34831,0.11586088,4035.55031128
1699192800,2023-11-05 14:00:00,BTC/USDT,34854,34929,34792,34922,0.52707601,18406.548421220003
1699189200,2023-11-05 13:00:00,BTC/USDT,35061,35070,34800,34800,0.46816918,16292.287464
1699185600,2023-11-05 12:00:00,BTC/USDT,35154,35167,35061,35092,0.46606458,16355.13824136
1699182000,2023-11-05 11:00:00,BTC/USDT,35128,35144,35049,35090,0.03953837,1387.4014033
1699178400,2023-11-05 10:00:00,BTC/USDT,35066,35129,35047,35127,0.07644187,2685.1735674899996
1699174800,2023-11-05 09:00:00,BTC/USDT,35074,35098,35074,35086,0.11139379,3908.3625159400003
1699171200,2023-11-05 08:00:00,BTC/USDT,35175,35175,35023,35023,0.24085353,8435.41318119
1699167600,2023-11-05 07:00:00,BTC/USDT,35065,35167,35045,35159,0.13575846,4773.1316951399995
1699164000,2023-11-05 06:00:00,BTC/USDT,35115,35115,35051,35051,0.00700243,245.44217393
1699160400,2023-11-05 05:00:00,BTC/USDT,35149,35220,35143,35143,0.05879135,2066.10441305
1699156800,2023-11-05 04:00:00,BTC/USDT,35297,35300,35150,35150,0.00329619,115.8610785
1699153200,2023-11-05 03:00:00,BTC/USDT,35015,35293,35015,35264,0.40270377,14200.94574528
1699149600,2023-11-05 02:00:00,BTC/USDT,35076,35076,34952,35015,0.13672868,4787.5547301999995
1699146000,2023-11-05 01:00:00,BTC/USDT,34986,35019,34985,35009,0.12340843,4320.40572587
1699142400,2023-11-05 00:00:00,BTC/USDT,35082,35082,34966,34967,0.11810439,4129.75620513
1699138800,2023-11-04 23:00:00,BTC/USDT,35155,35250,35037,35057,20.39080012,714840.27980684
1699135200,2023-11-04 22:00:00,BTC/USDT,34890,35165,34890,35157,0.16532607,5812.36864299
1699131600,2023-11-04 21:00:00,BTC/USDT,34854,34870,34817,34817,0.90130557,31380.75603069
1699128000,2023-11-04 20:00:00,BTC/USDT,34732,34732,34732,34732,0.01231229,427.63045628
1699124400,2023-11-04 19:00:00,BTC/USDT,34763,34763,34732,34732,0.00927054,321.98439528
1699120800,2023-11-04 18:00:00,BTC/USDT,34778,34778,34778,34778,0.01000000,347.78000000000003
1699117200,2023-11-04 17:00:00,BTC/USDT,34720,34745,34720,34745,0.21417655,7441.56422975
1699113600,2023-11-04 16:00:00,BTC/USDT,34712,34741,34706,34736,0.39223370,13624.629803200001
1699110000,2023-11-04 15:00:00,BTC/USDT,34745,34745,34654,34691,0.05266453,1826.9852102300001
1699106400,2023-11-04 14:00:00,BTC/USDT,34701,34762,34695,34746,0.10195636,3542.57568456
1699102800,2023-11-04 13:00:00,BTC/USDT,34757,34757,34672,34672,0.04262297,1477.82361584
1699099200,2023-11-04 12:00:00,BTC/USDT,34713,34767,34713,34767,0.01474250,512.5524975
1699095600,2023-11-04 11:00:00,BTC/USDT,34758,34767,34677,34677,0.18567280,6438.5756856
1699092000,2023-11-04 10:00:00,BTC/USDT,34739,34819,34737,34739,15.47822571,537698.08293969
1699088400,2023-11-04 09:00:00,BTC/USDT,34825,34850,34750,34750,0.03196263,1110.7013924999999
1699084800,2023-11-04 08:00:00,BTC/USDT,34723,34805,34721,34805,0.03713177,1292.37125485
1699081200,2023-11-04 07:00:00,BTC/USDT,34810,34860,34807,34808,0.43024642,14976.017387360002
1699077600,2023-11-04 06:00:00,BTC/USDT,34810,35000,34753,34822,2.30751143,80352.16301546
1699074000,2023-11-04 05:00:00,BTC/USDT,34623,34699,34587,34670,0.70930706,24591.6757702
1699070400,2023-11-04 04:00:00,BTC/USDT,34708,34708,34653,34653,0.03277468,1135.74098604
1699066800,2023-11-04 03:00:00,BTC/USDT,34646,34716,34646,34716,0.06158984,2138.15288544
1699063200,2023-11-04 02:00:00,BTC/USDT,34766,34767,34674,34674,0.26061059,9036.411597659999
1699059600,2023-11-04 01:00:00,BTC/USDT,34684,34764,34684,34764,0.08516679,2960.73828756
1699056000,2023-11-04 00:00:00,BTC/USDT,34680,34712,34661,34661,0.23372159,8101.02403099
1699052400,2023-11-03 23:00:00,BTC/USDT,34629,34749,34629,34719,0.33306315,11563.61950485
1699048800,2023-11-03 22:00:00,BTC/USDT,34602,34620,34564,34620,0.55001602,19041.554612400003
1699045200,2023-11-03 21:00:00,BTC/USDT,34632,34706,34632,34652,0.14731182,5104.64918664
1699041600,2023-11-03 20:00:00,BTC/USDT,34522,34657,34522,34657,0.42782332,14827.07280124
1699038000,2023-11-03 19:00:00,BTC/USDT,34528,34572,34436,34565,0.56024010,19364.6990565
1699034400,2023-11-03 18:00:00,BTC/USDT,34377,34603,34352,34528,1.06270026,36692.91457728
1699030800,2023-11-03 17:00:00,BTC/USDT,34639,34670,34351,34392,0.91264721,31387.76284632
1699027200,2023-11-03 16:00:00,BTC/USDT,34798,34821,34587,34624,9.82238236,340090.16683264
1699023600,2023-11-03 15:00:00,BTC/USDT,34718,34849,34684,34765,3.13136829,108862.01860185001
1699020000,2023-11-03 14:00:00,BTC/USDT,34554,34779,34516,34712,8.93549131,310168.77435272
1699016400,2023-11-03 13:00:00,BTC/USDT,34409,34583,34351,34583,3.55031887,122780.67748120999
1699012800,2023-11-03 12:00:00,BTC/USDT,34170,34411,34158,34401,0.49980477,17193.78389277
1699009200,2023-11-03 11:00:00,BTC/USDT,34271,34274,34165,34264,0.56187670,19252.1432488
1699005600,2023-11-03 10:00:00,BTC/USDT,34200,34264,34122,34264,0.55654025,19069.295125999997
1699002000,2023-11-03 09:00:00,BTC/USDT,34375,34402,34233,34252,0.15702620,5378.4614024
1698998400,2023-11-03 08:00:00,BTC/USDT,34463,34609,34244,34443,1.53147376,52748.550715679994
1698994800,2023-11-03 07:00:00,BTC/USDT,34442,34507,34392,34462,0.19742166,6803.54524692
1698991200,2023-11-03 06:00:00,BTC/USDT,34530,34562,34437,34455,0.82985625,28592.697093749997
1698987600,2023-11-03 05:00:00,BTC/USDT,34452,34544,34353,34544,0.85140155,29410.815143199998
1698984000,2023-11-03 04:00:00,BTC/USDT,34690,34690,34331,34331,1.92033292,65926.94947652
1698980400,2023-11-03 03:00:00,BTC/USDT,34689,34689,34634,34681,0.51899172,17999.151841320003
1698976800,2023-11-03 02:00:00,BTC/USDT,34590,34677,34564,34673,0.39460372,13682.09478356
1698973200,2023-11-03 01:00:00,BTC/USDT,34533,34624,34383,34601,2.40707228,83287.10796028
1698969600,2023-11-03 00:00:00,BTC/USDT,34938,34938,34427,34511,3.09351038,106760.13672418
1698966000,2023-11-02 23:00:00,BTC/USDT,34785,34924,34748,34918,2.37670778,82989.88226203999
1698962400,2023-11-02 22:00:00,BTC/USDT,34927,34927,34776,34787,6.12218987,212972.61900769
1698958800,2023-11-02 21:00:00,BTC/USDT,34891,34973,34875,34886,2.87526913,100306.63886918
1698955200,2023-11-02 20:00:00,BTC/USDT,35017,35097,34840,34899,12.15606192,424234.40494608
1698951600,2023-11-02 19:00:00,BTC/USDT,34824,35002,34824,35002,3.31202875,115927.6303075
1698948000,2023-11-02 18:00:00,BTC/USDT,34766,34864,34735,34852,2.42119074,84383.33967048001
1698944400,2023-11-02 17:00:00,BTC/USDT,34643,34776,34554,34776,5.38357757,187219.29357432
1698940800,2023-11-02 16:00:00,BTC/USDT,34623,34734,34332,34646,6.37371452,220823.71325992
1698937200,2023-11-02 15:00:00,BTC/USDT,34914,34914,34561,34647,7.14667528,247610.85842616
1698933600,2023-11-02 14:00:00,BTC/USDT,35008,35008,34733,34926,6.76417203,236245.47231978
1698930000,2023-11-02 13:00:00,BTC/USDT,35356,35356,34725,34923,5.90009303,206048.94888669
1698926400,2023-11-02 12:00:00,BTC/USDT,35375,35457,35315,35360,0.11461587,4052.8171632
1698922800,2023-11-02 11:00:00,BTC/USDT,35353,35408,35312,35371,0.14036434,4964.82707014
1698919200,2023-11-02 10:00:00,BTC/USDT,35365,35476,35337,35383,0.61684921,21825.975597430002
1698915600,2023-11-02 09:00:00,BTC/USDT,35278,35413,35271,35380,0.12488467,4418.4196246
1698912000,2023-11-02 08:00:00,BTC/USDT,35277,35315,35100,35315,0.43779307,15460.66226705
1698908400,2023-11-02 07:00:00,BTC/USDT,35301,35317,35236,35279,0.27288323,9627.047471169999
1698904800,2023-11-02 06:00:00,BTC/USDT,35087,35248,35087,35232,0.17996255,6340.4405616
1698901200,2023-11-02 05:00:00,BTC/USDT,35421,35421,35190,35256,0.95254053,33582.76892568
1698897600,2023-11-02 04:00:00,BTC/USDT,35528,35558,35472,35472,0.46752898,16584.18797856
1698894000,2023-11-02 03:00:00,BTC/USDT,35694,35734,35570,35601,0.23941738,8523.498145380001
1698890400,2023-11-02 02:00:00,BTC/USDT,35576,35914,35526,35798,1.93542929,69284.49772342
1698886800,2023-11-02 01:00:00,BTC/USDT,35477,35611,35460,35611,0.45901820,16346.0971202
1698883200,2023-11-02 00:00:00,BTC/USDT,35479,35633,35404,35429,0.20690335,7330.378787150001
1698879600,2023-11-01 23:00:00,BTC/USDT,35289,35446,35289,35423,0.07254125,2569.6286987500002
1698876000,2023-11-01 22:00:00,BTC/USDT,35399,35489,35210,35272,5.11989160,180588.8165152
1698872400,2023-11-01 21:00:00,BTC/USDT,35497,35600,35179,35374,4.91200851,173757.38903274
1698868800,2023-11-01 20:00:00,BTC/USDT,34610,35486,34610,35486,15.31708352,543542.02579072
1698865200,2023-11-01 19:00:00,BTC/USDT,34595,34716,34507,34551,0.51326297,17733.74887647
1698861600,2023-11-01 18:00:00,BTC/USDT,34532,34700,34486,34595,4.09814873,141775.45531435
1698858000,2023-11-01 17:00:00,BTC/USDT,34488,34526,34403,34520,1.03340421,35673.1133292
1698854400,2023-11-01 16:00:00,BTC/USDT,34286,34504,34286,34468,0.87079012,30014.39385616
1698850800,2023-11-01 15:00:00,BTC/USDT,34197,34312,34197,34286,1.33032690,45611.5880934
1698847200,2023-11-01 14:00:00,BTC/USDT,34596,34646,34090,34203,2.32215226,79424.57374878
1698843600,2023-11-01 13:00:00,BTC/USDT,34800,35184,34417,34585,4.27004861,147679.63117685
1698840000,2023-11-01 12:00:00,BTC/USDT,34419,34884,34359,34747,3.96911147,137914.71624809
1698836400,2023-11-01 11:00:00,BTC/USDT,34392,34442,34352,34414,0.31937415,10990.941998100001
1698832800,2023-11-01 10:00:00,BTC/USDT,34470,34470,34358,34362,0.24803420,8522.951180400001
1698829200,2023-11-01 09:00:00,BTC/USDT,34440,34474,34425,34471,0.07982895,2751.7837354499998
1698825600,2023-11-01 08:00:00,BTC/USDT,34453,34470,34435,34454,0.05164195,1779.2717453
1698822000,2023-11-01 07:00:00,BTC/USDT,34396,34496,34396,34462,0.14448293,4979.17073366
1698818400,2023-11-01 06:00:00,BTC/USDT,34331,34409,34323,34406,0.14180488,4878.93870128
1698814800,2023-11-01 05:00:00,BTC/USDT,34424,34430,34343,34352,1.05337227,36185.44421904
1698811200,2023-11-01 04:00:00,BTC/USDT,34395,34469,34395,34415,0.18917012,6510.2896798
1698807600,2023-11-01 03:00:00,BTC/USDT,34448,34448,34409,34424,0.13453144,4631.11029056
1698804000,2023-11-01 02:00:00,BTC/USDT,34478,34488,34456,34456,0.02651888,913.7345292800001
1698800400,2023-11-01 01:00:00,BTC/USDT,34485,34501,34485,34493,0.01667566,575.19354038
1698796800,2023-11-01 00:00:00,BTC/USDT,34643,34669,34503,34520,0.20353053,7025.8738956
1698793200,2023-10-31 23:00:00,BTC/USDT,34524,34648,34523,34635,0.83311687,28855.00279245
1698789600,2023-10-31 22:00:00,BTC/USDT,34476,34638,34476,34591,0.21577275,7463.795195250001
1698786000,2023-10-31 21:00:00,BTC/USDT,34597,34674,34461,34474,0.62331544,21488.176478560003
1698782400,2023-10-31 20:00:00,BTC/USDT,34598,34700,34545,34611,1.34463361,46539.11387571
1698778800,2023-10-31 19:00:00,BTC/USDT,34564,34591,34442,34463,2.29346147,79039.56264061
1698775200,2023-10-31 18:00:00,BTC/USDT,34394,34484,34344,34484,0.35234014,12150.09738776
1698771600,2023-10-31 17:00:00,BTC/USDT,34427,34431,34361,34374,1.90700824,65551.50124176
1698768000,2023-10-31 16:00:00,BTC/USDT,34285,34497,34272,34424,0.92954551,31998.674636239997
1698764400,2023-10-31 15:00:00,BTC/USDT,34361,34361,34152,34272,1.77333864,60775.86187008
1698760800,2023-10-31 14:00:00,BTC/USDT,34198,34345,34175,34309,0.39882961,13683.44508949
1698757200,2023-10-31 13:00:00,BTC/USDT,34316,34331,34131,34209,0.85757961,29336.94087849
1698753600,2023-10-31 12:00:00,BTC/USDT,34520,34520,34283,34283,0.83913611,28768.10325913
1698750000,2023-10-31 11:00:00,BTC/USDT,34448,34528,34404,34528,0.49754999,17179.40605472
1698746400,2023-10-31 10:00:00,BTC/USDT,34379,34456,34370,34451,0.16031883,5523.14401233
1698742800,2023-10-31 09:00:00,BTC/USDT,34374,34448,34353,34448,0.28656967,9871.75199216
1698739200,2023-10-31 08:00:00,BTC/USDT,34109,34396,34087,34390,0.37080887,12752.117039300001
1698735600,2023-10-31 07:00:00,BTC/USDT,34273,34273,34090,34125,0.29539848,10080.47313
1698732000,2023-10-31 06:00:00,BTC/USDT,34275,34330,34180,34273,0.03370542,1155.18585966
1698728400,2023-10-31 05:00:00,BTC/USDT,34213,34217,34194,34216,0.39731639,13594.57760024
1698724800,2023-10-31 04:00:00,BTC/USDT,34205,34288,34205,34215,0.09929594,3397.4105871
1698721200,2023-10-31 03:00:00,BTC/USDT,34353,34353,34253,34253,0.00297052,101.74922156
1698717600,2023-10-31 02:00:00,BTC/USDT,34461,34461,34260,34260,0.27882389,9552.5064714
1698714000,2023-10-31 01:00:00,BTC/USDT,34503,34503,34414,34453,0.48528417,16719.49550901
1698710400,2023-10-31 00:00:00,BTC/USDT,34475,34596,34473,34508,1.37343587,47394.52500196
1698706800,2023-10-30 23:00:00,BTC/USDT,34510,34510,34467,34478,0.40591809,13995.24390702
1698703200,2023-10-30 22:00:00,BTC/USDT,34503,34503,34472,34481,0.13767248,4747.084782880001
1698699600,2023-10-30 21:00:00,BTC/USDT,34427,34554,34378,34554,0.32170061,11116.04287794
1698696000,2023-10-30 20:00:00,BTC/USDT,34406,34431,34336,34405,0.45809480,15760.751594000001
1698692400,2023-10-30 19:00:00,BTC/USDT,34310,34420,34310,34411,0.12180563,4191.45353393
1698688800,2023-10-30 18:00:00,BTC/USDT,34328,34350,34281,34310,0.14285857,4901.477536699999
1698685200,2023-10-30 17:00:00,BTC/USDT,34452,34452,34073,34324,9.59573410,329363.9772484
1698681600,2023-10-30 16:00:00,BTC/USDT,34619,34632,34387,34429,6.88072920,236896.6256268
1698678000,2023-10-30 15:00:00,BTC/USDT,34649,34735,34647,34650,1.83565003,63605.2735395
1698674400,2023-10-30 14:00:00,BTC/USDT,34760,34827,34558,34613,2.73861781,94791.77825753001
1698670800,2023-10-30 13:00:00,BTC/USDT,34598,34771,34494,34675,4.31381071,149581.38636925002
1698667200,2023-10-30 12:00:00,BTC/USDT,34623,34831,34551,34621,1.23226577,42662.27322317
1698663600,2023-10-30 11:00:00,BTC/USDT,34558,34655,34512,34637,0.23165327,8023.77431299
1698660000,2023-10-30 10:00:00,BTC/USDT,34563,34563,34446,34545,0.68625687,23706.74357415
1698656400,2023-10-30 09:00:00,BTC/USDT,34407,34645,34407,34552,2.35993021,81540.30861592
1698652800,2023-10-30 08:00:00,BTC/USDT,34199,34435,34175,34435,0.39153920,13482.652352
1698649200,2023-10-30 07:00:00,BTC/USDT,34305,34335,34142,34241,0.15335591,5251.05971431
1698645600,2023-10-30 06:00:00,BTC/USDT,34251,34315,34191,34295,0.73364819,25160.46467605
1698642000,2023-10-30 05:00:00,BTC/USDT,34337,34346,34246,34251,0.10946048,3749.13090048
1698638400,2023-10-30 04:00:00,BTC/USDT,34258,34337,34238,34326,0.81377612,27933.67909512
1698634800,2023-10-30 03:00:00,BTC/USDT,34290,34297,34239,34282,0.06590056,2259.2029979199997
1698631200,2023-10-30 02:00:00,BTC/USDT,34417,34417,34225,34326,3.64017220,124952.5509372
1698627600,2023-10-30 01:00:00,BTC/USDT,34483,34491,34432,34432,0.04855585,1671.8750272
1698624000,2023-10-30 00:00:00,BTC/USDT,34550,34562,34455,34467,0.36406498,12548.227665659999
1698620400,2023-10-29 23:00:00,BTC/USDT,34645,34645,34467,34528,0.17052468,5887.87615104
1698616800,2023-10-29 22:00:00,BTC/USDT,34585,34713,34585,34713,0.02832313,983.1808116899999
1698613200,2023-10-29 21:00:00,BTC/USDT,34640,34640,34423,34423,0.18706172,6439.225587559999
1698609600,2023-10-29 20:00:00,BTC/USDT,34603,34603,34564,34564,0.02960373,1023.22332372
1698606000,2023-10-29 19:00:00,BTC/USDT,34605,34605,34564,34577,0.09610592,3323.05439584
1698602400,2023-10-29 18:00:00,BTC/USDT,34671,34729,34617,34700,0.56805191,19711.401277
1698598800,2023-10-29 17:00:00,BTC/USDT,34393,34700,34374,34549,0.90317350,31203.7412515
1698595200,2023-10-29 16:00:00,BTC/USDT,34417,34426,34370,34401,0.18983814,6530.621854139999
1698591600,2023-10-29 15:00:00,BTC/USDT,34499,34550,34414,34433,0.36150308,12447.635553639999
1698588000,2023-10-29 14:00:00,BTC/USDT,34365,34488,34347,34476,0.46337920,15975.4612992
1698584400,2023-10-29 13:00:00,BTC/USDT,34411,34511,34331,34361,0.19342273,6646.198425529999
1698580800,2023-10-29 12:00:00,BTC/USDT,34280,34400,34280,34400,0.14872414,5116.110416
1698577200,2023-10-29 11:00:00,BTC/USDT,34210,34279,34192,34265,0.01161452,397.9715278
1698573600,2023-10-29 10:00:00,BTC/USDT,34186,34187,34156,34156,0.03650747,1246.94914532
1698570000,2023-10-29 09:00:00,BTC/USDT,34254,34266,34180,34227,0.49788315,17041.04657505
1698566400,2023-10-29 08:00:00,BTC/USDT,34071,34262,34071,34262,0.11861147,4063.8661851399997
1698562800,2023-10-29 07:00:00,BTC/USDT,34085,34126,34067,34092,0.16518349,5631.43554108
1698559200,2023-10-29 06:00:00,BTC/USDT,34030,34103,34030,34103,0.07737318,2638.65755754
1698555600,2023-10-29 05:00:00,BTC/USDT,34012,34038,34012,34038,0.03655778,1244.35371564
1698552000,2023-10-29 04:00:00,BTC/USDT,33965,34037,33928,34031,0.07716554,2626.02049174
1698548400,2023-10-29 03:00:00,BTC/USDT,34022,34022,33974,33974,0.07899038,2683.61917012
1698544800,2023-10-29 02:00:00,BTC/USDT,33994,34008,33988,34008,0.02322277,789.75996216
1698541200,2023-10-29 01:00:00,BTC/USDT,34088,34088,33957,34015,0.08445915,2872.87798725
1698537600,2023-10-29 00:00:00,BTC/USDT,34080,34098,34039,34069,0.60361861,20564.682424090002
1698534000,2023-10-28 23:00:00,BTC/USDT,34067,34098,34065,34084,0.17640416,6012.55938944
1698530400,2023-10-28 22:00:00,BTC/USDT,34158,34158,34108,34108,0.12407986,4232.11586488
1698526800,2023-10-28 21:00:00,BTC/USDT,34143,34187,34132,34185,0.03822249,1306.63582065
1698523200,2023-10-28 20:00:00,BTC/USDT,34112,34145,34096,34127,0.14618118,4988.7251298599995
1698519600,2023-10-28 19:00:00,BTC/USDT,34135,34171,34115,34119,0.22910090,7816.6936071
1698516000,2023-10-28 18:00:00,BTC/USDT,34114,34188,34070,34172,0.24833750,8486.189049999999
1698512400,2023-10-28 17:00:00,BTC/USDT,34123,34127,34080,34101,0.14970764,5105.18023164
1698508800,2023-10-28 16:00:00,BTC/USDT,34172,34178,34105,34127,0.11212954,3826.64481158
1698505200,2023-10-28 15:00:00,BTC/USDT,34167,34210,34167,34210,0.11810887,4040.5044427000003
1698501600,2023-10-28 14:00:00,BTC/USDT,34128,34149,34084,34084,0.04275586,1457.29073224
1698498000,2023-10-28 13:00:00,BTC/USDT,33945,34113,33945,34113,0.10497854,3581.13293502
1698494400,2023-10-28 12:00:00,BTC/USDT,34198,34198,33922,34033,1.03662579,35279.48551107
1698490800,2023-10-28 11:00:00,BTC/USDT,34101,34483,34101,34171,2.90076816,99122.14879536
1698487200,2023-10-28 10:00:00,BTC/USDT,34098,34108,34075,34083,0.05888461,2006.96416263
1698483600,2023-10-28 09:00:00,BTC/USDT,34085,34112,34064,34085,0.05441223,1854.64085955
1698480000,2023-10-28 08:00:00,BTC/USDT,34060,34098,34038,34082,0.45031261,15347.554374020001
1698476400,2023-10-28 07:00:00,BTC/USDT,34066,34076,34059,34062,10.08920610,343658.5381782
1698472800,2023-10-28 06:00:00,BTC/USDT,34115,34115,34081,34092,0.01893348,645.48020016
1698469200,2023-10-28 05:00:00,BTC/USDT,34085,34146,34085,34134,0.84092429,28704.109714860002
1698465600,2023-10-28 04:00:00,BTC/USDT,34049,34093,34019,34081,0.09592758,3269.30785398
1698462000,2023-10-28 03:00:00,BTC/USDT,34091,34091,34036,34045,0.01593537,542.5196716500001
1698458400,2023-10-28 02:00:00,BTC/USDT,33904,34131,33904,34102,0.45958478,15672.760167560002
1698454800,2023-10-28 01:00:00,BTC/USDT,33886,33898,33865,33891,0.18492373,6267.2501334300005
